,day,x,y,z
86,79711,0.122082479737,-1.10244017177,-0.00542185965223
87,79712,0.131471945367,-1.09206102924,-0.00585858436323
88,79713,0.14063960414,-1.08163201656,-0.00629482944184
89,79714,0.149585781198,-1.07115731336,-0.00673055787336
90,79715,0.158310876085,-1.06064107765,-0.00716573249839
91,79716,0.166815362034,-1.05008744461,-0.00760031601545
92,79717,0.175099785297,-1.03950052527,-0.00803427098269
93,79718,0.183164764409,-1.02888440531,-0.0084675598203
94,79719,0.19101098946,-1.01824314389,-0.0089001448131
95,79720,0.198639221336,-1.00758077238,-0.00933198811266
96,79721,0.206050290949,-0.996901293279,-0.00976305173994
97,79722,0.213245098427,-0.986208679007,-0.010193297588
98,79723,0.220224612338,-0.975506870805,-0.0106226874242
99,79724,0.226989868834,-0.964799777658,-0.0110511828936
100,79725,0.233541970843,-0.954091275145,-0.0114787455209
101,79726,0.239882087175,-0.943385204449,-0.0119053367141
102,79727,0.2460114517,-0.932685371241,-0.0123309177667
103,79728,0.251931362422,-0.921995544777,-0.0127554498615
104,79729,0.257643180619,-0.911319456735,-0.0131788940728
105,79730,0.263148329903,-0.900660800416,-0.0136012113705
106,79731,0.268448295316,-0.890023229685,-0.0140223626227
107,79732,0.273544622403,-0.879410358034,-0.0144423085988
108,79733,0.278438916256,-0.868825757734,-0.0148610099738
109,79734,0.283132840554,-0.858272958901,-0.0152784273312
110,79735,0.287628116619,-0.847755448646,-0.0156945211662
111,79736,0.291926522422,-0.837276670246,-0.0161092518903
112,79737,0.296029891613,-0.826840022269,-0.0165225798341
113,79738,0.299940112513,-0.816448857857,-0.016934465252
114,79739,0.303659127143,-0.806106483867,-0.0173448683248
115,79740,0.307188930174,-0.79581616015,-0.0177537491653
116,79741,0.310531567949,-0.785581098823,-0.0181610678212
117,79742,0.313689137445,-0.775404463555,-0.0185667842793
118,79743,0.316663785246,-0.765289368844,-0.0189708584706
119,79744,0.319457706506,-0.755238879373,-0.0193732502734
120,79745,0.322073143919,-0.745256009374,-0.0197739195188
121,79746,0.324512386671,-0.735343721954,-0.0201728259946
122,79747,0.326777769384,-0.725504928544,-0.0205699294501
123,79748,0.32887167107,-0.71574248825,-0.0209651896003
124,79749,0.330796514076,-0.706059207367,-0.0213585661316
125,79750,0.332554763023,-0.696457838743,-0.0217500187056
126,79751,0.334148923745,-0.686941081326,-0.0221395069648
127,79752,0.33558154221,-0.677511579627,-0.0225269905371
128,79753,0.336855203475,-0.668171923247,-0.0229124290413
129,79754,0.337972530606,-0.658924646404,-0.0232957820919
130,79755,0.3389361836,-0.649772227516,-0.0236770093051
131,79756,0.339748858328,-0.640717088717,-0.0240560703032
132,79757,0.340413285451,-0.631761595527,-0.0244329247207
133,79758,0.340932229363,-0.622908056417,-0.0248075322097
134,79759,0.341308487093,-0.614158722457,-0.0251798524456
135,79760,0.341544887263,-0.605515786969,-0.0255498451326
136,79761,0.341644288987,-0.59698138522,-0.02591747001
137,79762,0.341609580825,-0.588557594042,-0.0262826868573
138,79763,0.341443679694,-0.580246431627,-0.0266454555009
139,79764,0.341149529811,-0.572049857224,-0.0270057358202
140,79765,0.340730101625,-0.563969770819,-0.0273634877529
141,79766,0.340188390748,-0.556008013014,-0.0277186713022
142,79767,0.339527416893,-0.548166364691,-0.0280712465427
143,79768,0.338750222811,-0.540446546918,-0.028421173627
144,79769,0.337859873248,-0.532850220667,-0.0287684127916
145,79770,0.336859453867,-0.525378986677,-0.0291129243644
146,79771,0.335752070219,-0.518034385334,-0.0294546687707
147,79772,0.334540846677,-0.510817896508,-0.02979360654
148,79773,0.333228925396,-0.503730939416,-0.0301296983132
149,79774,0.331819465284,-0.496774872537,-0.030462904849
150,79775,0.330315640944,-0.489950993534,-0.0307931870311
151,79776,0.328720641657,-0.483260539151,-0.0311205058753
152,79777,0.327037670346,-0.47670468518,-0.0314448225366
153,79778,0.325269942547,-0.470284546392,-0.0317660983161
154,79779,0.323420685399,-0.464001176561,-0.0320842946686
155,79780,0.321493136618,-0.45785556837,-0.0323993732101
156,79781,0.319490543493,-0.451848653491,-0.0327112957244
157,79782,0.317416161878,-0.445981302544,-0.0330200241714
158,79783,0.315273255185,-0.440254325159,-0.0333255206944
159,79784,0.313065093404,-0.43466846997,-0.0336277476271
160,79785,0.310794952087,-0.42922442478,-0.0339266675023
161,79786,0.308466111396,-0.42392281646,-0.0342222430586
162,79787,0.30608185509,-0.41876421121,-0.0345144372487
163,79788,0.303645469569,-0.41374911451,-0.0348032132473
164,79789,0.301160242902,-0.40887797133,-0.0350885344584
165,79790,0.298629463863,-0.40415116619,-0.035370364524
166,79791,0.296056420977,-0.3995690233,-0.0356486673314
167,79792,0.293444401562,-0.39513180674,-0.0359234070212
168,79793,0.290796690792,-0.39083972058,-0.0361945479961
169,79794,0.288116570748,-0.38669290904,-0.0364620549279
170,79795,0.285407319485,-0.38269145673,-0.0367258927669
171,79796,0.282672210112,-0.37883538875,-0.0369860267486
172,79797,0.279914509873,-0.37512467097,-0.037242422403
173,79798,0.277137479211,-0.37155921023,-0.0374950455624
174,79799,0.274344370883,-0.3681388545,-0.0377438623695
175,79800,0.271538429045,-0.36486339319,-0.0379888392857
176,79801,0.268722888347,-0.36173255739,-0.0382299431
177,79802,0.265900973058,-0.35874602005,-0.0384671409362
178,79803,0.263075896174,-0.35590339631,-0.0387004002617
179,79804,0.260250858534,-0.3532042438,-0.0389296888965
180,79805,0.257429047955,-0.350648062849,-0.0391549750202
181,79806,0.254613638366,-0.348234296825,-0.0393762271811
182,79807,0.251807788938,-0.345962332447,-0.0395934143046
183,79808,0.249014643244,-0.343831500048,-0.0398065057007
